NIGHT,EXPID,TILEID,TILERA,TILEDEC,MJD,SURVEY,PROGRAM,FAPRGRM,FAFLAVOR,EXPTIME,EFFTIME_SPEC,GOALTIME,GOALTYPE,MINTFRAC,AIRMASS,EBV,SEEING_ETC,EFFTIME_ETC,TSNR2_ELG,TSNR2_QSO,TSNR2_LRG,TSNR2_LYA,TSNR2_BGS,TSNR2_GPBDARK,TSNR2_GPBBRIGHT,TSNR2_GPBBACKUP,LRG_EFFTIME_DARK,ELG_EFFTIME_DARK,BGS_EFFTIME_BRIGHT,LYA_EFFTIME_DARK,GPB_EFFTIME_DARK,GPB_EFFTIME_BRIGHT,GPB_EFFTIME_BACKUP,TRANSPARENCY_GFA,SEEING_GFA,FIBER_FRACFLUX_GFA,FIBER_FRACFLUX_ELG_GFA,FIBER_FRACFLUX_BGS_GFA,FIBERFAC_GFA,FIBERFAC_ELG_GFA,FIBERFAC_BGS_GFA,AIRMASS_GFA,SKY_MAG_AB_GFA,SKY_MAG_G_SPEC,SKY_MAG_R_SPEC,SKY_MAG_Z_SPEC,EFFTIME_GFA,EFFTIME_DARK_GFA,EFFTIME_BRIGHT_GFA,EFFTIME_BACKUP_GFA
20210309,79857,80721,114.54,39.38,59283.10887022,sv1,other,ssv,sv1ssv,300.1,36.3,1000.0,other,0.9,1.046,0.062,0.0,0.0,4.2,0.9,2.6,1.3,247.3,311.8,62.5,478.9,32.5,36.3,34.6,14.8,27.0,32.8,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.701,21.071,19.343,0.0,0.0,0.0,0.0
20210309,79858,80721,114.54,39.38,59283.11448569,sv1,other,ssv,sv1ssv,300.1,52.1,1000.0,other,0.9,1.038,0.062,0.0,0.0,6.1,1.4,3.8,2.1,353.7,459.9,90.6,698.4,47.0,52.1,49.5,24.0,39.8,47.6,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.98,21.166,19.343,0.0,0.0,0.0,0.0
20210309,79859,80686,124.0,34.3,59283.12078933,sv1,dark,lrgqso,sv1lrgqso,998.4,193.5,4000.0,dark,0.9,1.066,0.046,0.0,0.0,22.5,5.3,14.6,11.9,1318.6,1902.9,367.6,2671.7,179.6,193.5,184.6,135.9,164.7,193.1,195.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.038,21.228,19.387,0.0,0.0,0.0,0.0
20210309,79860,80686,124.0,34.3,59283.13413003,sv1,dark,lrgqso,sv1lrgqso,998.4,217.4,4000.0,dark,0.9,1.042,0.046,0.0,0.0,25.3,5.8,16.1,12.5,1452.7,2066.0,398.4,2826.5,198.9,217.4,203.4,143.0,178.9,209.3,207.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.073,21.259,19.408,0.0,0.0,0.0,0.0
20210309,79861,80686,124.0,34.3,59283.14749759,sv1,dark,lrgqso,sv1lrgqso,998.4,292.8,4000.0,dark,0.9,1.024,0.046,0.0,0.0,34.0,8.0,22.0,17.5,1958.8,2873.2,544.8,3781.8,271.2,292.8,274.2,200.1,248.7,286.1,277.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.095,21.308,19.471,0.0,0.0,0.0,0.0
20210309,79862,80686,124.0,34.3,59283.16082856,sv1,dark,lrgqso,sv1lrgqso,998.4,305.1,4000.0,dark,0.9,1.011,0.046,0.0,0.0,35.5,7.8,23.0,17.3,2063.2,2976.6,570.4,3700.2,284.1,305.1,288.9,198.0,257.7,299.6,271.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.108,21.335,19.523,0.0,0.0,0.0,0.0
20210309,79863,80691,135.0,32.375,59283.1747727,sv1,dark,elg,sv1elg,993.9,309.7,4000.0,dark,0.9,1.027,0.026,0.0,0.0,36.0,8.4,23.4,20.0,2103.6,3129.4,594.7,4098.7,288.6,309.7,294.5,229.0,270.9,312.3,300.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.116,21.341,19.518,0.0,0.0,0.0,0.0
20210309,79865,80691,135.0,32.375,59283.20919518,sv1,dark,elg,sv1elg,993.9,630.9,4000.0,dark,0.9,1.001,0.026,0.0,0.0,73.4,17.4,48.1,48.8,4252.4,6594.1,1206.8,7573.3,593.6,630.9,595.3,558.2,570.8,633.9,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.149,21.363,19.525,0.0,0.0,0.0,0.0
20210309,79866,80691,135.0,32.375,59283.22278707,sv1,dark,elg,sv1elg,993.9,979.5,4000.0,dark,0.9,1.0,0.026,0.0,0.0,113.9,27.2,75.4,84.1,6559.0,10562.2,1886.4,10953.1,929.1,979.5,918.3,962.1,914.3,990.8,802.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.156,21.364,19.501,0.0,0.0,0.0,0.0
20210309,79867,80691,135.0,32.375,59283.23607317,sv1,dark,elg,sv1elg,993.9,1071.7,4000.0,dark,0.9,1.005,0.026,0.0,0.0,124.6,30.4,82.3,96.9,7118.9,11620.9,2047.5,11930.6,1014.0,1071.7,996.6,1108.1,1006.0,1075.4,874.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.162,21.347,19.466,0.0,0.0,0.0,0.0
20210309,79868,80696,146.0,70.0,59283.25129902,sv1,dark,lrgqso,sv1lrgqso,1087.1,440.9,4000.0,dark,0.9,1.269,0.092,0.0,0.0,51.3,11.2,31.8,18.9,2713.1,3885.2,722.8,4553.9,391.6,440.9,379.8,215.9,336.3,379.6,333.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.244,21.334,19.298,0.0,0.0,0.0,0.0
20210309,79869,80696,146.0,70.0,59283.26571736,sv1,dark,lrgqso,sv1lrgqso,1087.1,370.7,4000.0,dark,0.9,1.272,0.092,0.0,0.0,43.1,9.4,27.1,15.5,2332.9,3339.7,624.9,4010.9,334.2,370.7,326.6,177.7,289.1,328.2,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.247,21.337,19.295,0.0,0.0,0.0,0.0
20210309,79870,80696,146.0,70.0,59283.28014457,sv1,dark,lrgqso,sv1lrgqso,1087.1,575.9,4000.0,dark,0.9,1.278,0.092,0.0,0.0,67.0,14.8,42.3,25.6,3580.9,5304.6,971.8,5895.3,521.7,575.9,501.3,292.4,459.2,510.4,432.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.259,21.331,19.289,0.0,0.0,0.0,0.0
20210309,79871,80702,158.2,-25.0,59283.2970991,sv1,dark,lrgqso,sv1lrgqso,1105.1,302.0,4000.0,dark,0.9,1.842,0.07,0.0,0.0,35.1,8.2,22.7,15.9,2009.0,3011.5,567.2,3945.5,280.0,302.0,281.3,182.3,260.7,297.9,289.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.171,21.186,19.033,0.0,0.0,0.0,0.0
20210309,79873,80856,180.0,28.0,59283.31880649,sv1,dark,lrgqso,sv1lrgqso,909.2,516.3,4000.0,dark,0.9,1.011,0.023,0.0,0.0,60.0,14.2,39.3,34.4,3463.3,5279.7,969.8,6208.9,484.4,516.3,484.9,393.2,457.0,509.4,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.303,21.446,19.55,0.0,0.0,0.0,0.0
20210309,79874,80856,180.0,28.0,59283.33112895,sv1,dark,lrgqso,sv1lrgqso,909.2,577.7,4000.0,dark,0.9,1.004,0.023,0.0,0.0,67.2,16.1,43.9,42.8,3884.8,6022.0,1095.9,6932.5,541.5,577.7,543.9,490.1,521.3,575.6,508.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.312,21.465,19.59,0.0,0.0,0.0,0.0
20210309,79877,80698,149.0,32.375,59283.35248833,sv1,dark,lrgqso,sv1lrgqso,892.6,672.4,4000.0,dark,0.9,1.144,0.018,0.0,0.0,78.2,19.3,53.0,53.8,4615.9,7870.1,1411.5,8732.0,653.1,672.4,646.2,615.0,681.3,741.4,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.215,21.392,19.561,0.0,0.0,0.0,0.0
20210309,79878,80698,149.0,32.375,59283.36504041,sv1,dark,lrgqso,sv1lrgqso,892.6,661.8,4000.0,dark,0.9,1.19,0.018,0.0,0.0,77.0,18.5,50.6,48.7,4463.7,6969.2,1264.1,7904.6,623.8,661.8,624.9,557.5,603.3,663.9,579.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.203,21.373,19.538,0.0,0.0,0.0,0.0
20210309,79879,80857,195.6,24.9,59283.37885926,sv1,dark,lrgqso,sv1lrgqso,833.8,938.4,4000.0,dark,0.9,1.008,0.019,0.0,0.0,109.1,26.4,72.3,74.4,6244.9,10082.3,1776.0,10176.4,890.8,938.4,874.3,850.8,872.8,932.8,745.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.353,21.52,19.703,0.0,0.0,0.0,0.0
20210309,79880,80857,195.6,24.9,59283.39045767,sv1,dark,lrgqso,sv1lrgqso,833.8,1067.5,4000.0,dark,0.9,1.008,0.019,0.0,0.0,124.1,30.2,82.5,85.5,7044.8,11581.4,2009.5,11353.4,1016.9,1067.5,986.3,977.9,1002.6,1055.4,832.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.354,21.525,19.722,0.0,0.0,0.0,0.0
20210309,79881,80652,149.319,37.1872,59283.40342047,sv1,bright,bgsmws,sv1bgsmws,300.1,182.3,600.0,bright,0.9,1.368,0.012,0.0,0.0,21.7,5.2,14.2,10.0,1302.1,1885.6,354.9,2436.4,175.3,186.8,182.3,114.9,163.2,186.4,178.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,21.289,19.401,0.0,0.0,0.0,0.0
20210309,79882,80652,149.319,37.1872,59283.40913586,sv1,bright,bgsmws,sv1bgsmws,300.1,189.1,600.0,bright,0.9,1.406,0.012,0.0,0.0,22.8,5.4,14.8,10.2,1350.6,1941.6,365.1,2509.5,182.9,196.2,189.1,116.2,168.1,191.8,183.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.186,21.273,19.385,0.0,0.0,0.0,0.0
20210309,79883,80728,159.08,7.5,59283.41591688,sv1,other,ssv,sv1ssv,300.1,156.9,1000.0,other,0.9,1.563,0.028,0.0,0.0,18.2,4.3,11.8,8.2,1087.6,1558.1,295.9,2099.7,145.8,156.9,152.3,94.2,134.9,155.4,153.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.998,21.088,19.26,0.0,0.0,0.0,0.0
20210309,79884,80728,159.08,7.5,59283.4215694,sv1,other,ssv,sv1ssv,300.1,184.4,1000.0,other,0.9,1.62,0.028,0.0,0.0,21.4,5.1,14.0,8.9,1271.9,1841.1,347.2,2418.7,172.6,184.4,178.1,101.9,159.4,182.3,177.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.998,21.073,19.236,0.0,0.0,0.0,0.0
20210309,79885,80858,210.2,23.4,59283.42881284,sv1,dark,lrgqso,sv1lrgqso,738.8,769.4,4000.0,dark,0.9,1.011,0.022,0.0,0.0,89.5,22.0,61.7,62.1,5134.4,9470.7,1655.7,9557.4,760.6,769.4,718.8,710.0,819.9,869.6,700.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.386,21.53,19.715,0.0,0.0,0.0,0.0
20210309,79886,80858,210.2,23.4,59283.43962475,sv1,dark,lrgqso,sv1lrgqso,738.8,992.4,4000.0,dark,0.9,1.014,0.022,0.0,0.0,115.4,27.8,75.8,74.5,6451.4,10450.4,1817.1,10258.2,934.4,992.4,903.2,852.3,904.7,954.4,751.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.382,21.514,19.692,0.0,0.0,0.0,0.0
20210309,79893,80730,173.55,52.86,59283.48315469,sv1,other,ssv,sv1ssv,300.1,160.9,1000.0,other,0.9,1.428,0.013,0.0,0.0,18.7,4.4,12.4,7.6,1137.3,1630.0,308.7,2164.1,152.6,160.9,159.2,87.1,141.1,162.2,158.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.256,21.287,19.392,0.0,0.0,0.0,0.0
20210309,79894,80730,173.55,52.86,59283.48885473,sv1,other,ssv,sv1ssv,300.1,185.9,1000.0,other,0.9,1.46,0.013,0.0,0.0,21.6,5.2,14.3,9.2,1304.2,1903.9,357.1,2479.1,176.6,185.9,182.6,104.7,164.8,187.5,181.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.238,21.287,19.381,0.0,0.0,0.0,0.0
20210309,79895,80730,173.55,52.86,59283.49725993,sv1,other,ssv,sv1ssv,310.3,189.7,1000.0,other,0.9,1.512,0.013,0.0,0.0,22.1,5.2,14.9,9.9,1367.9,2019.0,381.5,2567.5,183.7,189.7,191.5,112.9,174.8,200.4,188.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.218,21.269,19.359,0.0,0.0,0.0,0.0
20210309,79896,80730,173.55,52.86,59283.50381925,sv1,other,ssv,sv1ssv,76.2,21.6,1000.0,other,0.9,1.557,0.013,0.0,0.0,2.5,0.6,1.6,0.7,158.5,199.0,39.5,321.2,20.1,21.6,22.2,8.5,17.2,20.7,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.185,21.221,19.301,0.0,0.0,0.0,0.0
20210309,79897,80730,173.55,52.86,59283.51050549,sv1,other,ssv,sv1ssv,76.8,20.8,1000.0,other,0.9,1.606,0.013,0.0,0.0,2.4,0.6,1.6,0.8,155.0,197.6,39.2,319.1,19.6,20.8,21.7,9.1,17.1,20.6,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.139,21.19,19.259,0.0,0.0,0.0,0.0
20210309,79898,80736,259.28,43.64,59283.51730698,sv1,other,ssv,sv1ssv,216.2,108.9,1000.0,other,0.9,1.047,0.02,0.0,0.0,12.7,3.0,8.3,5.0,773.9,1059.2,203.7,1433.4,102.5,108.9,108.3,56.8,91.7,107.0,105.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.267,21.444,19.597,0.0,0.0,0.0,0.0
20210309,79899,80734,229.64,2.58,59283.52413957,sv1,other,ssv,sv1ssv,610.4,279.8,1000.0,other,0.9,1.191,0.047,0.0,0.0,32.5,7.5,20.1,13.9,1839.2,2582.1,491.0,3526.8,247.4,279.8,257.5,159.4,223.5,257.9,258.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.909,20.814,19.372,0.0,0.0,0.0,0.0
20210309,79900,80735,250.42,36.96,59283.53471171,sv1,other,ssv,sv1ssv,147.2,34.7,1000.0,other,0.9,1.004,0.023,0.0,0.0,4.0,0.9,2.4,1.5,230.8,298.0,59.6,494.0,29.2,34.7,32.3,17.5,25.8,31.3,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.27,19.606,19.101,0.0,0.0,0.0,0.0
20210313,80362,80869,166.0,51.5,59287.31454314,sv1,other,scndhetdex,sv1scndhetdex,900.1,166.2,1000.0,other,0.9,1.074,0.016,0.0,0.0,19.3,4.4,12.7,9.4,1180.3,1673.5,324.0,2293.7,156.9,166.2,165.2,107.8,144.9,170.2,168.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35,21.603,19.778,0.0,0.0,0.0,0.0
20210313,80372,80869,166.0,51.5,59287.35091937,sv1,other,scndhetdex,sv1scndhetdex,60.0,5.7,1000.0,other,0.9,1.104,0.016,0.0,0.0,0.7,0.2,0.4,0.2,42.5,48.6,9.9,82.5,5.2,5.7,5.9,2.3,4.2,5.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.367,21.489,19.496,0.0,0.0,0.0,0.0
20210313,80373,80869,166.0,51.5,59287.35337658,sv1,other,scndhetdex,sv1scndhetdex,60.0,5.0,1000.0,other,0.9,1.107,0.016,0.0,0.0,0.6,0.1,0.4,0.2,36.8,42.4,8.6,73.9,4.5,5.0,5.2,2.2,3.7,4.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.367,21.477,19.479,0.0,0.0,0.0,0.0
20210313,80374,80869,166.0,51.5,59287.35585115,sv1,other,scndhetdex,sv1scndhetdex,900.1,334.4,1000.0,other,0.9,1.128,0.016,0.0,0.0,38.9,9.3,25.7,22.5,2341.6,3526.3,662.5,4439.3,316.6,334.4,327.8,257.0,305.3,348.0,325.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34,21.513,19.531,0.0,0.0,0.0,0.0
20210313,80375,80869,166.0,51.5,59287.36804625,sv1,other,scndhetdex,sv1scndhetdex,900.1,194.8,1000.0,other,0.9,1.154,0.016,0.0,0.0,22.7,5.4,14.8,12.3,1372.3,2019.4,386.6,2801.1,182.9,194.8,192.1,140.5,174.8,203.0,205.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.286,21.448,19.424,0.0,0.0,0.0,0.0
20210314,80466,80644,116.0,15.5,59288.12056845,sv1,bright,bgsmws,sv1bgsmws,300.1,32.3,600.0,bright,0.9,1.056,0.044,0.0,0.0,3.8,0.9,2.4,1.5,230.6,304.6,60.2,490.0,30.0,32.7,32.3,17.3,26.4,31.6,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.058,21.14,19.211,0.0,0.0,0.0,0.0
20210314,80467,80644,116.0,15.5,59288.12648101,sv1,bright,bgsmws,sv1bgsmws,300.1,73.8,600.0,bright,0.9,1.051,0.044,0.0,0.0,8.8,2.1,5.6,3.8,527.1,708.6,137.3,1052.1,69.3,75.4,73.8,44.0,61.3,72.1,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.095,21.214,19.409,0.0,0.0,0.0,0.0
20210314,80477,80698,149.0,32.375,59288.20103584,sv1,dark,lrgqso,sv1lrgqso,103.8,27.6,4000.0,dark,0.9,1.023,0.018,0.0,0.0,3.2,0.7,2.1,1.2,201.6,248.4,49.2,384.9,25.5,27.6,28.2,13.4,21.5,25.8,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.221,21.46,19.848,0.0,0.0,0.0,0.0
20210314,80478,80698,149.0,32.375,59288.20311951,sv1,dark,lrgqso,sv1lrgqso,210.8,34.0,4000.0,dark,0.9,1.02,0.018,0.0,0.0,3.9,0.7,3.3,1.5,331.4,366.3,90.0,404.1,40.8,34.0,46.4,16.6,31.7,47.3,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.213,21.466,19.857,0.0,0.0,0.0,0.0
20210314,80483,80871,150.12,2.2,59288.22427982,sv1,other,scndcosmos,sv1scndcosmos,900.1,766.2,1000.0,other,0.9,1.154,0.024,0.0,0.0,89.1,21.9,58.8,65.5,5224.6,8099.8,1459.4,9024.7,724.3,766.2,731.4,749.0,701.2,766.5,661.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.133,21.395,19.751,0.0,0.0,0.0,0.0
20210314,80486,80871,150.12,2.2,59288.25462591,sv1,other,scndcosmos,sv1scndcosmos,900.0,885.5,1000.0,other,0.9,1.16,0.024,0.0,0.0,103.0,25.3,68.2,75.5,6017.7,9505.8,1691.9,10139.8,841.1,885.5,842.5,863.6,822.9,888.6,743.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.149,21.441,19.791,0.0,0.0,0.0,0.0
20210314,80487,80871,150.12,2.2,59288.26683094,sv1,other,scndcosmos,sv1scndcosmos,900.1,603.1,1000.0,other,0.9,1.174,0.024,0.0,0.0,70.1,16.9,45.8,44.2,4091.8,6209.8,1132.2,7233.0,564.8,603.1,572.8,505.6,537.6,594.7,530.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.123,21.449,19.847,0.0,0.0,0.0,0.0
20210314,80488,80871,150.12,2.2,59288.27899642,sv1,other,scndcosmos,sv1scndcosmos,900.1,696.9,1000.0,other,0.9,1.196,0.024,0.0,0.0,81.0,19.6,53.6,55.1,4801.6,7434.6,1346.8,8274.0,661.1,696.9,672.2,630.3,643.6,707.4,606.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.112,21.449,19.873,0.0,0.0,0.0,0.0
20210314,80489,80871,150.12,2.2,59288.29218178,sv1,other,scndcosmos,sv1scndcosmos,900.1,824.9,1000.0,other,0.9,1.228,0.024,0.0,0.0,95.9,23.2,66.0,67.0,5871.7,9439.1,1700.0,9808.3,813.2,824.9,822.0,766.4,817.1,892.9,718.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.085,21.415,19.809,0.0,0.0,0.0,0.0
20210314,80490,80871,150.12,2.2,59288.30438922,sv1,other,scndcosmos,sv1scndcosmos,900.1,1100.0,1000.0,other,0.9,1.267,0.024,0.0,0.0,127.9,31.4,84.5,92.6,7351.2,11843.9,2076.3,12136.4,1041.5,1100.0,1029.2,1059.7,1025.3,1090.6,889.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.07,21.382,19.724,0.0,0.0,0.0,0.0
20210314,80493,80871,150.12,2.2,59288.33283425,sv1,other,scndcosmos,sv1scndcosmos,900.1,776.6,1000.0,other,0.9,1.402,0.024,0.0,0.0,90.3,21.4,61.0,63.6,5529.2,8336.8,1573.2,8922.0,751.8,776.6,774.1,727.2,721.7,826.3,653.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.997,21.266,19.482,0.0,0.0,0.0,0.0
20210314,80494,80871,150.12,2.2,59288.34501293,sv1,other,scndcosmos,sv1scndcosmos,900.1,848.9,1000.0,other,0.9,1.209,0.024,0.0,0.0,98.7,23.9,65.8,70.0,5831.4,9248.6,1667.7,10087.6,810.9,848.9,816.4,800.6,800.6,875.9,739.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.967,21.176,19.294,0.0,0.0,0.0,0.0
20210314,80495,80869,166.0,51.5,59288.35944842,sv1,other,scndhetdex,sv1scndhetdex,900.1,1286.2,1000.0,other,0.9,1.141,0.016,0.0,0.0,149.6,35.9,102.5,122.0,8797.4,15040.3,2611.5,13972.2,1264.2,1286.2,1231.6,1395.7,1302.0,1371.7,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.192,21.354,19.417,0.0,0.0,0.0,0.0
20210314,80496,80869,166.0,51.5,59288.37164519,sv1,other,scndhetdex,sv1scndhetdex,900.1,1442.6,1000.0,other,0.9,1.169,0.016,0.0,0.0,167.7,42.7,115.0,152.7,9824.0,17289.8,2931.2,16072.1,1417.5,1442.6,1375.4,1746.4,1496.7,1539.6,1177.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.223,21.323,19.319,0.0,0.0,0.0,0.0
20210314,80497,80869,166.0,51.5,59288.38381456,sv1,other,scndhetdex,sv1scndhetdex,900.1,1051.3,1000.0,other,0.9,1.202,0.016,0.0,0.0,122.2,30.8,83.4,102.6,7253.6,12334.9,2149.0,12472.1,1028.5,1051.3,1015.5,1173.4,1067.8,1128.7,914.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.245,21.291,19.282,0.0,0.0,0.0,0.0
20210314,80498,80869,166.0,51.5,59288.39802072,sv1,other,scndhetdex,sv1scndhetdex,900.1,769.0,1000.0,other,0.9,1.248,0.016,0.0,0.0,89.4,22.8,63.1,74.2,5618.9,9701.8,1723.9,10316.1,778.4,769.0,786.6,849.2,839.9,905.4,756.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.244,21.269,19.25,0.0,0.0,0.0,0.0
20210314,80499,80869,166.0,51.5,59288.41093313,sv1,other,scndhetdex,sv1scndhetdex,900.1,1136.9,1000.0,other,0.9,1.297,0.016,0.0,0.0,132.2,32.3,92.2,110.8,8035.3,13729.5,2398.8,13155.0,1137.2,1136.9,1124.9,1267.7,1188.5,1259.9,964.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23,21.266,19.274,0.0,0.0,0.0,0.0
20210314,80500,80869,166.0,51.5,59288.42429579,sv1,other,scndhetdex,sv1scndhetdex,900.1,1143.6,1000.0,other,0.9,1.187,0.016,0.0,0.0,133.0,32.7,97.0,120.1,8515.3,14040.9,2572.6,13324.6,1195.5,1143.6,1192.1,1373.9,1215.5,1351.2,976.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.184,21.198,19.203,0.0,0.0,0.0,0.0
20210314,80501,80866,242.75,54.98,59288.43876971,sv1,other,unwisebluebright,sv1unwisebluebright,900.0,1212.8,1000.0,other,0.9,1.119,0.01,0.0,0.0,141.0,35.7,97.1,119.6,8304.2,14405.7,2465.5,13863.7,1197.6,1212.8,1162.6,1368.2,1247.1,1295.0,1016.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.352,21.351,19.302,0.0,0.0,0.0,0.0
20210314,80502,80866,242.75,54.98,59288.45167963,sv1,other,unwisebluebright,sv1unwisebluebright,900.1,1217.9,1000.0,other,0.9,1.105,0.01,0.0,0.0,141.6,36.0,98.3,139.4,8480.4,14748.4,2535.4,14125.1,1212.1,1217.9,1187.3,1594.2,1276.7,1331.7,1035.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.314,21.266,19.269,0.0,0.0,0.0,0.0
20210314,80503,80867,242.75,54.98,59288.46455807,sv1,other,unwisebluefaint,sv1unwisebluefaint,900.1,1347.6,1000.0,other,0.9,1.095,0.01,0.0,0.0,156.7,40.7,109.4,167.5,9401.0,16617.1,2822.8,15569.7,1348.3,1347.6,1316.1,1916.6,1438.5,1482.6,1141.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.326,21.291,19.328,0.0,0.0,0.0,0.0
20210314,80504,80867,242.75,54.98,59288.47739134,sv1,other,unwisebluefaint,sv1unwisebluefaint,900.1,1403.6,1000.0,other,0.9,1.089,0.01,0.0,0.0,163.2,41.9,113.8,169.5,9753.5,17203.4,2911.3,15777.0,1402.8,1403.6,1365.5,1939.1,1489.3,1529.1,1156.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.355,21.344,19.419,0.0,0.0,0.0,0.0
20210314,80505,80867,242.75,54.98,59288.48957537,sv1,other,unwisebluefaint,sv1unwisebluefaint,900.1,1503.1,1000.0,other,0.9,1.086,0.01,0.0,0.0,174.8,45.3,121.3,179.6,10322.7,18286.7,3067.2,16602.0,1494.8,1503.1,1445.2,2054.5,1583.0,1611.0,1216.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.362,21.368,19.456,0.0,0.0,0.0,0.0
